word	lexicon_index	seed	epoch	target_cosine	best_wrong_cosine	target_rank	top1	top5	margin
expanded	4398	19	155	0.587656	0.65461355	15	False	False	-0.06695753
casual	4399	19	155	0.42850977	0.7225762	513	False	False	-0.29406643
grown	4400	19	155	0.4867164	0.72473925	300	False	False	-0.23802286
polish	4401	19	155	0.405922	0.62674093	608	False	False	-0.22081894
lovely	4402	19	155	0.6265562	0.6284248	2	False	True	-0.0018686056
extras	4403	19	155	0.3602283	0.48606738	119	False	False	-0.12583908
gm	4404	19	155	0.32126948	0.6255436	1405	False	False	-0.3042741
centres	4405	19	155	0.52574044	0.5924286	26	False	False	-0.06668818
jerry	4406	19	155	0.44711107	0.60339415	292	False	False	-0.15628308
clause	4407	19	155	0.3305438	0.71644497	1547	False	False	-0.38590118
smile	4408	19	155	0.46690395	0.7058896	196	False	False	-0.23898563
lands	4409	19	155	0.3967798	0.6409652	639	False	False	-0.24418542
troops	4410	19	155	0.5532392	0.70637596	245	False	False	-0.15313673
indoor	4411	19	155	0.37319905	0.55615246	484	False	False	-0.18295342
bulgaria	4412	19	155	0.5553403	0.58959305	7	False	False	-0.034252763
armed	4413	19	155	0.5455062	0.6973531	173	False	False	-0.15184695
broker	4414	19	155	0.4113719	0.58162695	399	False	False	-0.17025506
charger	4415	19	155	0.38181174	0.44947317	12	False	False	-0.067661434
regularly	4416	19	155	0.45778096	0.67460036	498	False	False	-0.2168194
believed	4417	19	155	0.70343834	0.7680602	25	False	False	-0.064621866
pine	4418	19	155	0.43932986	0.56545275	70	False	False	-0.12612289
cooling	4419	19	155	0.49235025	0.5606579	18	False	False	-0.06830767
tend	4420	19	155	0.5548278	0.76797414	120	False	False	-0.21314633
gulf	4421	19	155	0.38820046	0.66270137	706	False	False	-0.2745009
rick	4422	19	155	0.48805463	0.6609903	152	False	False	-0.17293566
trucks	4423	19	155	0.47825924	0.6316647	166	False	False	-0.15340546
divorce	4424	19	155	0.36054438	0.72782373	1454	False	False	-0.36727935
laura	4425	19	155	0.51608735	0.5648032	24	False	False	-0.04871583
shopper	4426	19	155	0.5197215	0.54837424	2	False	True	-0.028652728
tokyo	4427	19	155	0.42008597	0.7237244	511	False	False	-0.30363846
partly	4428	19	155	0.4979767	0.7908223	621	False	False	-0.29284564
nikon	4429	19	155	0.2591984	0.47829607	1830	False	False	-0.21909767
customize	4430	19	155	0.6221479	0.59507865	1	True	True	0.02706927
tradition	4431	19	155	0.59151286	0.6522134	21	False	False	-0.060700536
candy	4432	19	155	0.53124756	0.5412344	2	False	True	-0.009986818
pills	4433	19	155	0.35957918	0.65929157	650	False	False	-0.2997124
tiger	4434	19	155	0.3822809	0.6698225	658	False	False	-0.28754163
donald	4435	19	155	0.47103932	0.68470997	245	False	False	-0.21367064
folks	4436	19	155	0.5493023	0.7714567	161	False	False	-0.22215444
sensor	4437	19	155	0.50156885	0.46992844	1	True	True	0.03164041
exposed	4438	19	155	0.50017565	0.6705612	147	False	False	-0.17038554
telecom	4439	19	155	0.43527484	0.47194245	12	False	False	-0.036667615
hunt	4440	19	155	0.3498319	0.73065764	1658	False	False	-0.38082573
angels	4441	19	155	0.29697496	0.5567767	1040	False	False	-0.25980175
deputy	4442	19	155	0.4701438	0.6514686	203	False	False	-0.18132478
indicators	4443	19	155	0.4310902	0.6490573	253	False	False	-0.21796712
sealed	4444	19	155	0.43846318	0.5503629	80	False	False	-0.111899704
thai	4445	19	155	0.3358515	0.61456126	616	False	False	-0.27870977
emissions	4446	19	155	0.43089655	0.6716012	343	False	False	-0.24070463
physicians	4447	19	155	0.5128925	0.60974926	14	False	False	-0.09685677
loaded	4448	19	155	0.42418462	0.58013326	188	False	False	-0.15594864
fred	4449	19	155	0.528176	0.64600915	72	False	False	-0.11783314
complaint	4450	19	155	0.48557922	0.6480364	254	False	False	-0.1624572
scenes	4451	19	155	0.3723806	0.75170714	1174	False	False	-0.37932652
balls	4452	19	155	0.4984581	0.6138381	50	False	False	-0.11537999
boost	4453	19	155	0.58348453	0.71542996	153	False	False	-0.13194543
spanking	4454	19	155	0.41505164	0.5106052	10	False	False	-0.09555358
scholarship	4455	19	155	0.5426983	0.68142724	16	False	False	-0.13872892
governance	4456	19	155	0.5020692	0.6083603	82	False	False	-0.106291115
mill	4457	19	155	0.3857796	0.5483969	87	False	False	-0.1626173
founded	4458	19	155	0.5329748	0.64974105	75	False	False	-0.116766274
chronic	4459	19	155	0.262985	0.6267259	2823	False	False	-0.36374092
icons	4460	19	155	0.5156978	0.52083814	2	False	True	-0.005140364
moral	4461	19	155	0.29330003	0.7037281	2294	False	False	-0.41042805
den	4462	19	155	0.351423	0.539964	153	False	False	-0.18854102
catering	4463	19	155	0.4670487	0.5373561	6	False	False	-0.070307374
aud	4464	19	155	0.3222643	0.443199	183	False	False	-0.120934695
finger	4465	19	155	0.44103092	0.766392	498	False	False	-0.32536107
keeps	4466	19	155	0.50158864	0.8079405	446	False	False	-0.30635184
pound	4467	19	155	0.48678955	0.5560601	8	False	False	-0.06927052
locate	4468	19	155	0.61222184	0.5355427	1	True	True	0.07667911
camcorder	4469	19	155	0.52862877	0.5080523	1	True	True	0.020576477
trained	4470	19	155	0.41311318	0.69286424	1069	False	False	-0.27975106
burn	4471	19	155	0.36131486	0.53661424	406	False	False	-0.17529938
roses	4472	19	155	0.42880967	0.43982425	2	False	True	-0.011014581
labs	4473	19	155	0.36590958	0.51116246	195	False	False	-0.14525288
ourselves	4474	19	155	0.6169789	0.68517834	32	False	False	-0.068199456
bread	4475	19	155	0.47552785	0.49937415	5	False	True	-0.023846298
tobacco	4476	19	155	0.34475675	0.6152107	976	False	False	-0.27045396
wooden	4477	19	155	0.44191948	0.68779135	520	False	False	-0.24587187
motors	4478	19	155	0.36336976	0.6952771	1296	False	False	-0.33190733
tough	4479	19	155	0.57076687	0.80141944	209	False	False	-0.23065257
roberts	4480	19	155	0.5711934	0.70786935	48	False	False	-0.13667595
incident	4481	19	155	0.46847722	0.7516028	698	False	False	-0.2831256
gonna	4482	19	155	0.44184065	0.46215013	5	False	True	-0.020309478
dynamics	4483	19	155	0.46003732	0.6046891	96	False	False	-0.1446518
lie	4484	19	155	0.37431312	0.71115303	1109	False	False	-0.3368399
crm	4485	19	155	0.38510758	0.43702218	12	False	False	-0.051914603
decrease	4486	19	155	0.5905712	0.7429705	39	False	False	-0.1523993
chest	4487	19	155	0.37458783	0.5707016	435	False	False	-0.19611377
pension	4488	19	155	0.508819	0.6456827	108	False	False	-0.13686371
billy	4489	19	155	0.49952462	0.5129978	6	False	False	-0.013473183
revenues	4490	19	155	0.5902149	0.65988714	14	False	False	-0.06967223
emerging	4491	19	155	0.42751402	0.6606056	999	False	False	-0.2330916
worship	4492	19	155	0.509109	0.59371936	15	False	False	-0.08461034
bukkake	4493	19	155	0.32328725	0.47835875	1070	False	False	-0.1550715
fe	4494	19	155	0.19211866	0.5062059	1229	False	False	-0.31408727
craig	4495	19	155	0.62479883	0.6177426	1	True	True	0.0070562363
herself	4496	19	155	0.5502001	0.66787875	101	False	False	-0.11767864
producing	4497	19	155	0.68448955	0.6924219	2	False	True	-0.007932365
churches	4498	19	155	0.571003	0.584891	7	False	False	-0.013888001
precision	4499	19	155	0.36637345	0.63023424	431	False	False	-0.2638608
damages	4500	19	155	0.394227	0.67319477	1010	False	False	-0.27896777
reserves	4501	19	155	0.4002875	0.67272455	1122	False	False	-0.27243704
solve	4502	19	155	0.5273588	0.7342436	233	False	False	-0.2068848
shorts	4503	19	155	0.47929582	0.52052647	9	False	False	-0.04123065
minority	4504	19	155	0.43667388	0.71202886	775	False	False	-0.27535498
diverse	4505	19	155	0.45014942	0.7227013	645	False	False	-0.2725519
amp	4506	19	155	0.36302784	0.49746957	88	False	False	-0.13444173
johnny	4507	19	155	0.52042574	0.5723167	32	False	False	-0.05189097
sole	4508	19	155	0.37567002	0.71242124	1070	False	False	-0.33675122
franchise	4509	19	155	0.37090048	0.54571986	386	False	False	-0.17481938
recorder	4510	19	155	0.53850454	0.5176209	1	True	True	0.02088362
complaints	4511	19	155	0.5252823	0.64674777	57	False	False	-0.121465445
facing	4512	19	155	0.5237532	0.75661397	420	False	False	-0.23286074
nancy	4513	19	155	0.5047724	0.5688726	23	False	False	-0.06410015
promotions	4514	19	155	0.4336043	0.6450601	187	False	False	-0.21145582
tones	4515	19	155	0.43129483	0.5839596	59	False	False	-0.15266475
passion	4516	19	155	0.4741319	0.62355906	99	False	False	-0.14942715
maintaining	4517	19	155	0.60462844	0.6572349	5	False	True	-0.052606463
sight	4518	19	155	0.35406893	0.74788755	1133	False	False	-0.39381862
laid	4519	19	155	0.4042867	0.6398636	615	False	False	-0.2355769
clay	4520	19	155	0.37636063	0.47970033	42	False	False	-0.1033397
defence	4521	19	155	0.3673664	0.7573697	1946	False	False	-0.3900033
patches	4522	19	155	0.43844876	0.4919636	13	False	False	-0.05351484
weak	4523	19	155	0.39921105	0.77716	1322	False	False	-0.37794894
refund	4524	19	155	0.52582544	0.5271775	2	False	True	-0.0013520718
towns	4525	19	155	0.6092713	0.7029774	6	False	False	-0.09370613
divided	4526	19	155	0.46406382	0.67052704	331	False	False	-0.20646322
blvd	4527	19	155	0.33827052	0.43388602	53	False	False	-0.095615506
reception	4528	19	155	0.352144	0.6105496	1091	False	False	-0.25840563
amd	4529	19	155	0.3558546	0.39841217	16	False	False	-0.042557567
wise	4530	19	155	0.42545295	0.8150381	623	False	False	-0.38958514
emails	4531	19	155	0.6737476	0.6653793	1	True	True	0.008368313
cyprus	4532	19	155	0.3229241	0.64739203	1823	False	False	-0.32446793
odds	4533	19	155	0.29416046	0.7275202	2424	False	False	-0.43335977
correctly	4534	19	155	0.5763956	0.64413416	21	False	False	-0.06773859
insider	4535	19	155	0.17548549	0.6771113	5339	False	False	-0.50162584
seminars	4536	19	155	0.51683277	0.61575955	18	False	False	-0.09892678
makers	4537	19	155	0.5958357	0.67184126	10	False	False	-0.07600558
hearts	4538	19	155	0.3185953	0.5610663	642	False	False	-0.24247104
geography	4539	19	155	0.6002663	0.6847047	5	False	True	-0.08443844
appearing	4540	19	155	0.56215	0.6564209	49	False	False	-0.094270885
integrity	4541	19	155	0.48626947	0.69694436	314	False	False	-0.21067488
worry	4542	19	155	0.5952624	0.8227728	223	False	False	-0.2275104
eve	4543	19	155	0.34944743	0.7051376	793	False	False	-0.35569018
carter	4544	19	155	0.2800196	0.5744828	1487	False	False	-0.2944632
legacy	4545	19	155	0.3968029	0.6531039	777	False	False	-0.256301
marc	4546	19	155	0.40331948	0.6903811	582	False	False	-0.28706163
pleased	4547	19	155	0.5504697	0.6922406	93	False	False	-0.1417709
danger	4548	19	155	0.548885	0.71384823	150	False	False	-0.16496325
vitamin	4549	19	155	0.38071737	0.5363907	184	False	False	-0.15567335
widely	4550	19	155	0.5093943	0.72960365	349	False	False	-0.22020936
processed	4551	19	155	0.4711812	0.6825711	91	False	False	-0.2113899
phrase	4552	19	155	0.42432472	0.7535334	406	False	False	-0.3292087
genuine	4553	19	155	0.44402304	0.73815006	498	False	False	-0.29412702
raising	4554	19	155	0.61238503	0.6794424	15	False	False	-0.06705737
paradise	4555	19	155	0.36303332	0.49446243	60	False	False	-0.1314291
hybrid	4556	19	155	0.39415723	0.5831806	163	False	False	-0.18902338
reads	4557	19	155	0.51157314	0.65158546	36	False	False	-0.14001232
roles	4558	19	155	0.34630507	0.64742	1045	False	False	-0.30111492
emotional	4559	19	155	0.5627278	0.70272785	48	False	False	-0.14000005
sons	4560	19	155	0.44496465	0.6077596	213	False	False	-0.16279495
leaf	4561	19	155	0.35772812	0.5285591	333	False	False	-0.17083097
pad	4562	19	155	0.312691	0.6424471	1116	False	False	-0.3297561
glory	4563	19	155	0.45428213	0.58578604	27	False	False	-0.13150391
platforms	4564	19	155	0.52558625	0.5721325	13	False	False	-0.04654628
ja	4565	19	155	0.40676618	0.5423118	41	False	False	-0.13554561
bigger	4566	19	155	0.58505565	0.7502545	119	False	False	-0.16519886
billing	4567	19	155	0.3714134	0.46581805	93	False	False	-0.09440464
diesel	4568	19	155	0.35141072	0.5372653	506	False	False	-0.18585458
versus	4569	19	155	0.3075966	0.74061424	2638	False	False	-0.43301764
combine	4570	19	155	0.48240772	0.6627397	86	False	False	-0.18033198
overnight	4571	19	155	0.39198926	0.6412549	750	False	False	-0.24926564
geographic	4572	19	155	0.4389544	0.62392104	203	False	False	-0.18496662
exceed	4573	19	155	0.50159436	0.6719872	132	False	False	-0.17039281
bs	4574	19	155	0.34227642	0.5047616	60	False	False	-0.16248515
rod	4575	19	155	0.34225628	0.6787691	1204	False	False	-0.33651283
saudi	4576	19	155	0.39944524	0.7348784	932	False	False	-0.3354332
fault	4577	19	155	0.31681436	0.8086068	2184	False	False	-0.49179244
cuba	4578	19	155	0.4998905	0.59580964	56	False	False	-0.09591913
districts	4579	19	155	0.45267996	0.66442865	294	False	False	-0.21174869
introduce	4580	19	155	0.5476135	0.67783445	63	False	False	-0.13022095
silk	4581	19	155	0.39891303	0.5679844	145	False	False	-0.16907138
kate	4582	19	155	0.47057948	0.5636009	79	False	False	-0.09302142
chevrolet	4583	19	155	0.25700137	0.39816433	353	False	False	-0.14116296
babies	4584	19	155	0.60643774	0.6301497	4	False	True	-0.02371198
bi	4585	19	155	0.07849385	0.699985	8886	False	False	-0.6214912
karen	4586	19	155	0.35557833	0.51357156	846	False	False	-0.15799323
compiled	4587	19	155	0.5135858	0.5820238	21	False	False	-0.06843799
romantic	4588	19	155	0.55302745	0.61562586	8	False	False	-0.06259841
revealed	4589	19	155	0.5892667	0.6943567	33	False	False	-0.10508996
generator	4590	19	155	0.56213546	0.53057384	1	True	True	0.031561613
albert	4591	19	155	0.4722275	0.6253514	185	False	False	-0.15312392
examine	4592	19	155	0.47700396	0.6723853	153	False	False	-0.19538131
jimmy	4593	19	155	0.4809996	0.62804615	212	False	False	-0.14704657
graham	4594	19	155	0.5741645	0.6570972	26	False	False	-0.08293271
suspension	4595	19	155	0.36452073	0.6918131	1834	False	False	-0.32729238
bristol	4596	19	155	0.3132782	0.56691074	819	False	False	-0.25363255
margaret	4597	19	155	0.5123652	0.6021859	46	False	False	-0.08982068
compaq	4598	19	155	0.35070077	0.47162408	58	False	False	-0.12092331
sad	4599	19	155	0.37406963	0.78107876	739	False	False	-0.40700912
correction	4600	19	155	0.38909894	0.64462966	322	False	False	-0.25553071
wolf	4601	19	155	0.37839952	0.60671365	617	False	False	-0.22831413
slowly	4602	19	155	0.49714622	0.638124	132	False	False	-0.14097777
rugby	4603	19	155	0.3509188	0.6375604	1193	False	False	-0.28664163
supplement	4604	19	155	0.2915312	0.66507596	1843	False	False	-0.37354475
cal	4605	19	155	0.24097566	0.5043731	1508	False	False	-0.2633974
portions	4606	19	155	0.44278777	0.6488682	238	False	False	-0.20608044
infant	4607	19	155	0.25035763	0.80589676	3411	False	False	-0.55553913
promoting	4608	19	155	0.69592017	0.6129526	1	True	True	0.08296758
sectors	4609	19	155	0.46753725	0.6718783	399	False	False	-0.20434102
samuel	4610	19	155	0.4582837	0.6212291	184	False	False	-0.16294542
fluid	4611	19	155	0.55789113	0.56582737	2	False	True	-0.007936239
grounds	4612	19	155	0.4399611	0.6845073	503	False	False	-0.2445462
fits	4613	19	155	0.4009584	0.59076756	157	False	False	-0.18980917
kick	4614	19	155	0.39599532	0.7550145	700	False	False	-0.35901916
regards	4615	19	155	0.5053182	0.71042854	128	False	False	-0.20511031
meal	4616	19	155	0.5156071	0.5755359	3	False	True	-0.059928775
ta	4617	19	155	0.4176832	0.56343544	37	False	False	-0.14575222
hurt	4618	19	155	0.4533126	0.73358613	405	False	False	-0.28027353
machinery	4619	19	155	0.52928126	0.6261975	21	False	False	-0.09691626
bandwidth	4620	19	155	0.4968279	0.44743636	1	True	True	0.049391538
unlike	4621	19	155	0.60149753	0.74678105	156	False	False	-0.14528352
equation	4622	19	155	0.4520411	0.5769883	75	False	False	-0.12494719
baskets	4623	19	155	0.5240598	0.52630764	2	False	True	-0.00224787
pot	4624	19	155	0.3810524	0.7028705	573	False	False	-0.32181808
dimension	4625	19	155	0.45627418	0.63606966	181	False	False	-0.17979547
wright	4626	19	155	0.37285703	0.74103105	1185	False	False	-0.36817402
barry	4627	19	155	0.5184138	0.66176075	99	False	False	-0.14334697
proven	4628	19	155	0.43067053	0.73597157	696	False	False	-0.30530104
schedules	4629	19	155	0.5850002	0.5895077	2	False	True	-0.004507482
admissions	4630	19	155	0.43721652	0.47209692	11	False	False	-0.0348804
cached	4631	19	155	0.42691466	0.5094073	10	False	False	-0.08249262
warren	4632	19	155	0.4904612	0.69738173	128	False	False	-0.20692053
slip	4633	19	155	0.43565923	0.75026625	650	False	False	-0.31460702
studied	4634	19	155	0.65627056	0.6380984	1	True	True	0.018172145
reviewer	4635	19	155	0.5655838	0.548001	1	True	True	0.017582834
involves	4636	19	155	0.5522213	0.7008409	54	False	False	-0.14861959
quarterly	4637	19	155	0.335261	0.67905766	2126	False	False	-0.34379667
rpm	4638	19	155	0.26865688	0.54460925	561	False	False	-0.27595237
profits	4639	19	155	0.55409753	0.66773176	70	False	False	-0.11363423
devil	4640	19	155	0.359378	0.48031577	61	False	False	-0.120937765
grass	4641	19	155	0.41664597	0.61441875	313	False	False	-0.19777277
comply	4642	19	155	0.591617	0.6972871	38	False	False	-0.105670094
marie	4643	19	155	0.47044042	0.65493584	199	False	False	-0.18449542
florist	4644	19	155	0.3578971	0.48485908	387	False	False	-0.12696198
cherry	4645	19	155	0.3892541	0.5529851	244	False	False	-0.16373098
alternate	4646	19	155	0.33681494	0.6869111	1244	False	False	-0.35009617
deutsch	4647	19	155	0.32164368	0.45412725	263	False	False	-0.13248357
achievement	4648	19	155	0.5270301	0.6260465	62	False	False	-0.09901637
kenya	4649	19	155	0.39580667	0.55238277	183	False	False	-0.1565761
cuts	4650	19	155	0.52635974	0.74079883	248	False	False	-0.2144391
funeral	4651	19	155	0.3805291	0.62856776	796	False	False	-0.24803865
earrings	4652	19	155	0.3966121	0.51362467	30	False	False	-0.11701256
enjoyed	4653	19	155	0.44589397	0.78780377	713	False	False	-0.3419098
automated	4654	19	155	0.46469927	0.5436787	10	False	False	-0.07897943
chapters	4655	19	155	0.49688366	0.55704576	9	False	False	-0.060162097
pee	4656	19	155	0.17448767	0.67310965	620	False	False	-0.498622
charlie	4657	19	155	0.48358628	0.5615	100	False	False	-0.07791373
quebec	4658	19	155	0.2922111	0.66153294	2289	False	False	-0.36932185
nipples	4659	19	155	0.44350886	0.51358217	41	False	False	-0.07007331
passenger	4660	19	155	0.45026436	0.549556	61	False	False	-0.09929165
dennis	4661	19	155	0.50470024	0.6392724	131	False	False	-0.13457215
mars	4662	19	155	0.23254944	0.58873564	2398	False	False	-0.3561862
francis	4663	19	155	0.51093686	0.6541915	95	False	False	-0.14325464
tvs	4664	19	155	0.46810356	0.6090634	26	False	False	-0.14095983
sized	4665	19	155	0.45219398	0.61408347	229	False	False	-0.1618895
manga	4666	19	155	0.375049	0.4048827	9	False	False	-0.029833704
noticed	4667	19	155	0.43672147	0.74723583	904	False	False	-0.31051436
socket	4668	19	155	0.33214253	0.48801976	116	False	False	-0.15587723
silent	4669	19	155	0.32658422	0.77120125	1975	False	False	-0.44461703
literary	4670	19	155	0.68752635	0.6914422	2	False	True	-0.0039158463
egg	4671	19	155	0.3288259	0.469289	185	False	False	-0.14046311
